DATE,SITE_TYPE,SITE_NUMBER,SITE_ID,SPECIES_CODE,PERCENT_PLANT_IN_PLOT,CANOPY_DIA_1_CM,CANOPY_DIA_2_CM,PLANT_HT_CM,HT_TO_TALLEST_BUDSCAR_CM,MICROPLOT_ID,NUMBER_STEMS_IN_MICROPLOT,GENUS,COMMENTS
2016-05-26T00:00:00Z,WC,71,WC71,SABE,10,85,55,100,70,N,2,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,95,90,145,120,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,80,55,90,65,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,65,55,160,130,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,20,105,65,140,130,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,55,35,160,150,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,30,15,40,65,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,55,25,170,145,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,45,20,145,125,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,35,35,145,135,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,35,25,100,85,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,95,40,355,325,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,60,100,50,105,85,S,2,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,20,15,60,45,E,3,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,30,50,20,75,50,E,5,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,35,10,105,95,W,2,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,20,5,85,70,W,1,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SABE,100,25,10,100,90,W,1,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,60,60,60,100,70,N,3,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,100,30,20,105,60,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,100,35,10,185,160,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,100,30,10,115,95,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,100,35,30,105,85,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,100,130,25,230,210,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,40,175,30,160,135,S,8,willow,NA
2016-05-26T00:00:00Z,WC,71,WC71,SAMO,100,35,30,30,45,S,2,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SABE,30,260,195,285,260,N,3,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAGE,85,400,240,350,320,E,25,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,90,110,80,90,75,S,25,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,10,40,15,80,55,S,2,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,100,25,5,65,50,Macro,0,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,100,10,10,85,65,Macro,0,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,40,35,20,65,45,Macro,0,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,100,70,30,240,210,Macro,0,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,100,20,5,65,55,Macro,0,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,90,15,5,80,75,Macro,0,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,25,70,40,60,40,W,4,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,100,80,40,125,120,W,7,willow,NA
2016-06-01T00:00:00Z,WC,72,WC72,SAMO,90,175,145,250,230,Macro,0,willow,NA
2016-06-06T00:00:00Z,WC,74,WC74,SABE,100,65,65,90,90,S,6,willow,NA
2016-06-06T00:00:00Z,WC,74,WC74,SABE,100,35,20,65,50,Macro,0,willow,NA
2016-06-06T00:00:00Z,WC,74,WC74,SAMO,100,45,30,160,125,Macro,0,willow,NA
2016-06-06T00:00:00Z,WC,74,WC74,SAMO,100,50,40,125,100,Macro,0,willow,NA
2016-06-06T00:00:00Z,WC,74,WC74,SAMO,100,75,50,145,105,Macro,0,willow,NA
2016-06-06T00:00:00Z,WC,74,WC74,SAMO,100,40,25,105,85,Macro,0,willow,NA
2016-05-24T00:00:00Z,WC,76,WC76,SAMO,100,20,15,70,55,Macro,0,willow,NA
2016-05-24T00:00:00Z,WC,76,WC76,SAMO,100,10,10,85,75,Macro,0,willow,NA
2016-05-24T00:00:00Z,WC,76,WC76,SAMO,100,40,5,60,20,Macro,0,willow,NA
2016-05-24T00:00:00Z,WC,76,WC76,SAMO,100,10,5,60,55,Macro,0,willow,NA
2016-05-24T00:00:00Z,WC,76,WC76,SAMO,50,100,95,115,95,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,50,475,210,160,140,S,100,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,60,90,65,100,70,W,15,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,105,65,145,115,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,105,85,160,120,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,130,70,145,110,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,90,55,175,140,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,90,100,175,145,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,95,80,180,145,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,115,110,160,95,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,95,135,105,130,105,N,38,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,130,75,120,95,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,70,120,45,130,100,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,95,95,130,140,110,E,6,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,50,150,125,160,110,E,18,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,100,80,75,115,85,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,78,WC78,SAMO,20,80,75,80,60,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,BEGL,100,40,10,25,25,Macro,0,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,BEOC,100,40,15,65,55,Macro,0,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,LOIN,100,55,35,40,30,N,16,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,LOIN,100,35,25,30,30,N,8,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,LOIN,100,55,25,70,70,W,5,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,LOIN,100,65,65,50,50,W,16,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,LOIN,100,45,30,35,35,Macro,0,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,LOIN,90,45,40,40,35,S,7,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,ROWO,100,20,10,25,25,N,6,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,ROWO,100,20,10,25,25,N,2,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,ROWO,100,20,10,55,40,Macro,0,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,ROWO,100,10,5,25,20,Macro,0,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,ROWO,100,5,5,15,15,Macro,0,nonwillow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SABE,100,70,40,85,85,W,2,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SABE,100,40,20,60,50,W,1,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SABE,100,45,30,90,80,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SABE,100,110,65,120,110,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAMO,95,50,40,70,65,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAMO,100,20,20,45,45,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAMO,100,45,20,75,75,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAMO,60,45,15,70,70,W,2,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAMO,100,20,10,20,20,Macro,0,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAMO,80,25,15,30,25,S,3,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAPL,15,35,15,45,35,E,1,willow,NA
2016-06-07T00:00:00Z,WC,79,WC79,SAPL,5,15,10,30,25,E,1,willow,NA
2016-06-01T00:00:00Z,WC,80,WC80,SAMO,25,30,5,40,35,S,1,willow,NA
2016-06-01T00:00:00Z,WC,80,WC80,SAMO,100,10,5,35,35,W,1,willow,NA
2016-06-01T00:00:00Z,WC,80,WC80,SAMO,100,15,5,35,25,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,81,WC81,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-26T00:00:00Z,WC,82,WC82,SAMO,100,20,10,45,35,W,3,willow,NA
2016-05-26T00:00:00Z,WC,82,WC82,SAMO,75,30,20,40,30,W,3,willow,NA
2016-05-26T00:00:00Z,WC,82,WC82,SAMO,100,15,10,35,30,W,2,willow,NA
2016-05-26T00:00:00Z,WC,82,WC82,SAMO,100,65,35,60,60,N,13,willow,NA
2016-05-26T00:00:00Z,WC,82,WC82,SAMO,100,45,10,60,45,N,5,willow,NA
2016-05-26T00:00:00Z,WC,82,WC82,SAMO,100,10,10,35,30,W,1,willow,NA
2016-05-26T00:00:00Z,WC,83,WC83,SAMO,100,5,5,35,10,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,83,WC83,SAMO,50,65,5,50,35,S,7,willow,NA
2016-05-24T00:00:00Z,WC,84,WC84,SAMO,100,20,5,60,40,S,2,willow,NA
2016-05-24T00:00:00Z,WC,84,WC84,SAMO,95,95,85,85,65,S,22,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,265,245,185,155,S,4,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,60,45,100,70,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,95,75,140,110,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,30,10,80,65,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,15,10,100,70,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,35,10,110,85,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,20,10,110,65,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,30,20,90,70,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,45,35,105,75,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,65,30,110,85,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,85,WC85,SAMO,100,10,5,70,35,N,1,willow,NA
2016-05-26T00:00:00Z,WC,86,WC86,SAMO,100,155,145,155,135,W,3,willow,NA
2016-05-26T00:00:00Z,WC,86,WC86,SAMO,100,75,50,185,150,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,86,WC86,SAMO,100,50,50,160,135,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,86,WC86,SAMO,100,85,45,180,150,Macro,0,willow,NA
2016-05-26T00:00:00Z,WC,86,WC86,SAMO,100,210,165,165,125,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,ALIN,100,85,60,40,35,Macro,0,nonwillow,NA
2016-09-01T00:00:00Z,WK,1,WK1,ALIN,95,190,100,65,60,Macro,0,nonwillow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,75,75,70,80,60,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,90,70,50,40,N,26,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,25,15,35,25,N,3,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,25,80,30,40,30,N,14,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,75,70,40,60,50,N,10,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,25,15,20,15,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,35,30,50,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,20,20,35,15,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,65,60,55,45,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,100,20,15,30,30,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SABE,5,140,60,60,55,S,2,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SADR,100,90,55,105,95,E,4,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SADR,100,50,50,75,65,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SADR,100,85,75,105,80,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SADR,100,50,45,90,85,S,1,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,50,75,50,75,70,E,6,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,100,60,50,90,80,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,100,80,35,70,60,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,100,35,20,60,50,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,100,40,30,75,60,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,95,100,70,100,85,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,100,220,205,125,115,W,61,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAMO,100,45,15,45,40,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAPL,100,120,60,85,75,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAPL,95,70,60,110,100,E,17,willow,NA
2016-09-01T00:00:00Z,WK,1,WK1,SAPL,5,115,105,105,100,S,1,willow,NA
2016-09-01T00:00:00Z,WK,2,WK2,SADR,100,55,40,75,70,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,2,WK2,SADR,100,75,65,105,100,W,5,willow,NA
2016-09-01T00:00:00Z,WK,2,WK2,SAMO,75,240,160,105,105,N,11,willow,NA
2016-09-01T00:00:00Z,WK,2,WK2,SAMO,25,150,130,155,150,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,ALIN,90,35,20,55,50,N,3,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,50,65,40,70,60,E,12,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,5,40,20,50,40,E,3,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,90,55,80,75,E,3,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,65,35,70,65,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,90,55,65,55,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,55,55,70,60,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,20,20,25,20,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,20,15,35,30,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,50,45,40,70,65,N,2,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,55,40,55,45,N,14,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,75,30,60,55,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,30,60,35,45,40,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,50,45,35,30,W,2,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,65,65,90,90,80,W,NA,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,40,25,35,30,S,10,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,45,15,40,35,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,DAFR,100,90,80,75,70,Macro,0,nonwillow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SADR,95,50,50,60,50,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,95,25,25,30,25,E,7,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,75,55,30,45,40,E,18,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,75,45,35,45,35,E,14,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,50,65,55,45,40,E,19,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,95,150,150,80,55,E,NA,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,35,25,50,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,105,60,60,50,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,25,20,60,50,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,30,20,50,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,50,30,45,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,55,50,50,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,45,35,50,45,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,20,15,30,25,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,30,10,45,35,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,40,35,45,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,10,5,25,20,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,50,20,35,30,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,10,5,20,15,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,20,5,20,15,N,2,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,5,5,10,5,N,1,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,30,25,40,35,N,7,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,75,35,20,60,50,N,7,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,50,45,20,50,35,N,8,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,90,130,120,60,55,N,49,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,40,35,40,35,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,5,50,25,45,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,125,70,70,60,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,75,55,30,70,60,W,6,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,40,40,50,40,W,7,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,5,105,90,60,55,W,6,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,95,95,70,50,35,W,37,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,90,100,70,55,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,40,20,40,35,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,20,80,65,50,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,40,30,35,35,30,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,25,20,40,30,S,4,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,25,15,45,35,S,4,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,30,25,45,40,S,4,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,85,35,60,45,S,30,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,25,20,40,30,S,2,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,20,15,35,30,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,50,40,50,40,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,40,25,35,30,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,65,30,50,45,Macro,0,willow,NA
2016-09-15T00:00:00Z,WK,4,WK4,SAPL,100,105,100,80,60,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SADR,5,65,40,80,65,N,1,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SADR,100,50,20,80,60,N,16,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SADR,100,35,25,60,55,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SADR,100,30,25,50,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SADR,100,40,20,85,80,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SADR,100,60,50,75,75,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,25,15,35,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,35,15,35,30,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,25,45,45,60,55,N,3,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,25,10,65,60,N,4,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,45,30,45,35,N,12,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,25,20,45,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,35,30,40,25,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,55,40,70,70,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,60,60,75,75,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,100,30,10,55,50,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAMO,50,5,30,55,50,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,25,15,35,30,E,3,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,25,40,25,45,40,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,35,35,65,55,N,14,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,15,10,20,15,N,5,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,55,35,50,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,30,20,80,65,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,145,85,95,85,W,31,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,10,120,120,105,105,W,5,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,55,40,75,70,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,5,WK5,SAPL,100,45,40,65,60,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,ALIN,99,170,160,260,240,E,11,nonwillow,NA
2016-09-01T00:00:00Z,WK,6,WK6,ALIN,5,225,190,175,150,N,2,nonwillow,NA
2016-09-01T00:00:00Z,WK,6,WK6,ALIN,75,150,140,200,160,N,12,nonwillow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,100,50,25,105,85,E,1,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,100,25,25,45,30,E,3,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,100,30,15,35,25,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,5,125,95,95,90,W,4,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,5,95,85,85,75,S,1,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,100,55,35,50,45,S,4,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,100,50,40,75,65,S,6,willow,NA
2016-09-01T00:00:00Z,WK,6,WK6,SAWO,50,145,110,115,110,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,7,WK7,SADR,100,15,10,25,15,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,7,WK7,SADR,5,60,45,40,40,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,7,WK7,SADR,100,20,10,40,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,7,WK7,SADR,100,85,60,45,40,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,7,WK7,SADR,90,60,40,60,50,W,NA,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,ALIN,100,110,60,60,55,Macro,0,nonwillow,NA
2016-09-01T00:00:00Z,WK,8,WK8,ALIN,10,85,60,35,30,W,7,nonwillow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SABE,100,35,15,35,15,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SABE,100,5,5,10,5,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SADR,50,60,50,45,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SADR,100,75,60,50,45,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SADR,50,65,65,65,60,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SADR,100,55,55,65,65,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SADR,100,140,125,95,90,N,25,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SAMO,50,45,40,35,25,E,13,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SAMO,100,70,65,50,45,E,12,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SAMO,100,100,45,40,35,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SAMO,50,45,30,25,20,Macro,0,willow,NA
2016-09-01T00:00:00Z,WK,8,WK8,SAMO,100,55,50,25,15,Macro,0,willow,NA
