DATE,SITE_TYPE,SITE_NUMBER,SITE_ID,SPECIES_CODE,INTERCEPT_LENGTH_M,MAX_HEIGHT_CM,BROWSED,GENUS
2018-07-06T00:00:00Z,WC,71,WC71,SABE,0.4,140,Y,willow
2018-07-06T00:00:00Z,WC,71,WC71,SABE,0.1,135,Y,willow
2018-07-06T00:00:00Z,WC,71,WC71,SAMO,0.6,190,Y,willow
2018-07-06T00:00:00Z,WC,72,WC72,ROWO,0.6,50,N,nonwillow
2018-07-06T00:00:00Z,WC,72,WC72,ROWO,0.2,50,Y,nonwillow
2018-07-06T00:00:00Z,WC,72,WC72,ROWO,0.1,45,N,nonwillow
2018-07-06T00:00:00Z,WC,72,WC72,ROWO,0.1,40,Y,nonwillow
2018-07-06T00:00:00Z,WC,72,WC72,ROWO,0.1,30,N,nonwillow
2018-07-06T00:00:00Z,WC,72,WC72,ROWO,1.1,115,N,nonwillow
2018-07-06T00:00:00Z,WC,72,WC72,SADR,3.2,385,Y,willow
2018-07-06T00:00:00Z,WC,72,WC72,SAMO,0.5,155,Y,willow
2018-07-06T00:00:00Z,WC,72,WC72,SAMO,0.6,120,Y,willow
2018-06-15T00:00:00Z,WC,73,WC73,DAFR,0.1,15,N,nonwillow
2018-06-15T00:00:00Z,WC,73,WC73,DAFR,0.1,45,N,nonwillow
2018-06-15T00:00:00Z,WC,73,WC73,SAGE,0.4,80,Y,willow
2018-06-15T00:00:00Z,WC,73,WC73,SAMO,0.3,65,Y,willow
2018-06-15T00:00:00Z,WC,73,WC73,SAPL,0.5,110,Y,willow
2018-06-15T00:00:00Z,WC,73,WC73,SAPL,0.2,70,Y,willow
2018-07-10T00:00:00Z,WC,74,WC74,DAFR,0.5,100,N,nonwillow
2018-07-10T00:00:00Z,WC,74,WC74,ROWO,0.1,25,N,nonwillow
2018-07-10T00:00:00Z,WC,74,WC74,ROWO,0.1,20,N,nonwillow
2018-07-10T00:00:00Z,WC,74,WC74,ROWO,0.1,10,N,nonwillow
2018-07-10T00:00:00Z,WC,74,WC74,ROWO,0.1,20,Y,nonwillow
2018-07-10T00:00:00Z,WC,74,WC74,ROWO,0.1,20,Y,nonwillow
2018-07-10T00:00:00Z,WC,74,WC74,SABE,0.2,100,Y,willow
2018-07-10T00:00:00Z,WC,74,WC74,SABE,0.7,450,Y,willow
2018-07-10T00:00:00Z,WC,74,WC74,SAMO,0.5,150,Y,willow
2018-06-26T00:00:00Z,WC,75,WC75,NONE,NA,NA,NA,NA
2018-06-28T00:00:00Z,WC,76,WC76,SAMO,0.1,85,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,BEOC,0.6,125,Y,nonwillow
2018-06-29T00:00:00Z,WC,77,WC77,DAFR,0.1,60,N,nonwillow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,1,130,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.2,145,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.4,130,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.2,160,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.3,110,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.3,140,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.1,120,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.6,140,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.3,90,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,1,130,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.8,150,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.3,135,N,willow
2018-06-29T00:00:00Z,WC,77,WC77,SAPE,0.1,130,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,ROWO,0.1,35,N,nonwillow
2018-06-28T00:00:00Z,WC,78,WC78,ROWO,0.1,50,N,nonwillow
2018-06-28T00:00:00Z,WC,78,WC78,ROWO,0.2,35,N,nonwillow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.2,105,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.2,150,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.1,150,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.4,140,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.3,120,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.2,160,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.4,135,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.4,160,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.3,155,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.1,185,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.5,170,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.3,165,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.5,175,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.9,185,Y,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.3,120,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.3,120,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.8,180,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.1,85,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.3,150,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.6,150,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.4,145,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.5,145,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.6,155,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.4,150,N,willow
2018-06-28T00:00:00Z,WC,78,WC78,SAPE,0.2,145,N,willow
2018-07-03T00:00:00Z,WC,79,WC79,LOIN,1,120,N,nonwillow
2018-07-03T00:00:00Z,WC,79,WC79,LOIN,0.4,80,N,nonwillow
2018-07-03T00:00:00Z,WC,79,WC79,SADR,0.5,165,Y,willow
2018-07-03T00:00:00Z,WC,79,WC79,SAGE,0.5,155,Y,willow
2018-06-29T00:00:00Z,WC,80,WC80,NONE,NA,NA,NA,NA
2018-06-28T00:00:00Z,WC,81,WC81,NONE,NA,NA,NA,NA
2018-06-28T00:00:00Z,WC,82,WC82,SAGE,0.1,30,Y,willow
2018-06-28T00:00:00Z,WC,82,WC82,SAMO,0.2,40,Y,willow
2018-06-28T00:00:00Z,WC,83,WC83,ALIN,0.8,185,N,nonwillow
2018-06-28T00:00:00Z,WC,83,WC83,ROWO,0.1,5,N,nonwillow
2018-07-05T00:00:00Z,WC,84,WC84,DAFR,0.4,75,N,nonwillow
2018-07-05T00:00:00Z,WC,84,WC84,DAFR,0.6,70,N,nonwillow
2018-07-05T00:00:00Z,WC,84,WC84,ROWO,0.2,60,N,nonwillow
2018-07-05T00:00:00Z,WC,84,WC84,ROWO,0.1,35,N,nonwillow
2018-07-05T00:00:00Z,WC,84,WC84,ROWO,0.4,40,N,nonwillow
2018-07-05T00:00:00Z,WC,84,WC84,ROWO,0.1,35,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,25,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.3,45,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.2,30,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,35,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,10,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,15,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,25,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.2,25,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.3,45,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,60,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,ROWO,0.1,15,N,nonwillow
2018-06-28T00:00:00Z,WC,85,WC85,SAER,0.9,170,Y,willow
2018-06-28T00:00:00Z,WC,85,WC85,SAER,0.8,185,N,willow
2018-06-28T00:00:00Z,WC,85,WC85,SAER,0.1,140,N,willow
2018-06-28T00:00:00Z,WC,85,WC85,SAER,0.1,145,N,willow
2018-06-28T00:00:00Z,WC,85,WC85,SAER,0.4,140,N,willow
2018-07-06T00:00:00Z,WC,86,WC86,SAPL,4.9,225,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SADR,0.4,75,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SADR,1.4,150,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAMO,0.5,100,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAMO,0.8,155,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAMO,1,115,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAMO,0.1,85,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAMO,0.2,120,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAMO,0.5,135,N,willow
2018-07-18T00:00:00Z,WK,1,WK1,SAPL,0.4,125,N,willow
2018-07-18T00:00:00Z,WK,2,WK2,SAGE,0.1,125,Y,willow
2018-07-18T00:00:00Z,WK,2,WK2,SAGE,0.1,90,N,willow
2018-07-18T00:00:00Z,WK,4,WK4,DAFR,0.1,20,N,nonwillow
2018-07-18T00:00:00Z,WK,4,WK4,DAFR,0.1,70,Y,nonwillow
2018-07-18T00:00:00Z,WK,4,WK4,SABE,0.7,65,Y,willow
2018-07-18T00:00:00Z,WK,4,WK4,SAPL,0.3,75,Y,willow
2018-07-18T00:00:00Z,WK,4,WK4,SAPL,0.3,40,Y,willow
2018-07-18T00:00:00Z,WK,4,WK4,SAPL,0.3,50,Y,willow
2018-07-18T00:00:00Z,WK,4,WK4,SAPL,0.1,30,N,willow
2018-07-18T00:00:00Z,WK,4,WK4,SAPL,0.2,30,Y,willow
2018-07-18T00:00:00Z,WK,5,WK5,SABE,0.2,65,N,willow
2018-07-18T00:00:00Z,WK,5,WK5,SADR,0.2,110,N,willow
2018-07-18T00:00:00Z,WK,5,WK5,SAGE,0.2,95,N,willow
2018-07-18T00:00:00Z,WK,5,WK5,SAMO,0.8,120,Y,willow
2018-07-18T00:00:00Z,WK,5,WK5,SAPL,0.9,135,N,willow
2018-07-18T00:00:00Z,WK,6,WK6,ALIN,1.1,250,N,nonwillow
2018-07-18T00:00:00Z,WK,6,WK6,ROWO,0.1,15,N,nonwillow
2018-07-18T00:00:00Z,WK,7,WK7,NONE,NA,NA,NA,NA
2018-07-18T00:00:00Z,WK,8,WK8,BEGL,0.2,30,Y,nonwillow
2018-07-18T00:00:00Z,WK,8,WK8,BEGL,0.1,50,Y,nonwillow
2018-07-18T00:00:00Z,WK,8,WK8,SABR,0.4,40,N,willow
2018-07-18T00:00:00Z,WK,8,WK8,SAPL,0.1,30,Y,willow
2018-07-18T00:00:00Z,WK,8,WK8,SAPL,0.2,35,Y,willow
2018-07-18T00:00:00Z,WK,8,WK8,SAPL,0.1,35,Y,willow
2018-07-18T00:00:00Z,WK,8,WK8,SAPL,0.2,35,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAGE,0.3,55,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAMO,0.2,55,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAMO,0.6,55,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAMO,0.2,50,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAMO,0.3,65,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAMO,0.7,65,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAPL,0.1,65,Y,willow
2018-07-20T00:00:00Z,WK,9,WK9,SAPL,0.5,75,Y,willow
2018-09-27T00:00:00Z,WK,10,WK10,SABE,0.2,95,N,willow
2018-09-27T00:00:00Z,WK,10,WK10,SADR,0.5,110,N,willow
2018-09-27T00:00:00Z,WK,10,WK10,SADR,0.1,75,N,willow
2018-09-27T00:00:00Z,WK,10,WK10,SAGE,0.6,95,Y,willow
2018-09-27T00:00:00Z,WK,10,WK10,SAGE,0.3,85,N,willow
2018-09-27T00:00:00Z,WK,10,WK10,SAMO,0.6,125,N,willow
2018-09-27T00:00:00Z,WK,10,WK10,SAPL,0.9,105,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,2.1,330,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,0.5,150,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,0.8,310,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,0.4,310,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,0.8,320,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,2.5,400,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,0.8,235,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAMO,0.9,320,N,willow
2018-06-21T00:00:00Z,WNC,1,WNC1,SAPL,2.6,105,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SABE,0.1,70,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.5,200,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.3,250,Y,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.1,170,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.1,40,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.8,220,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.1,195,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.7,350,Y,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.9,235,Y,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.1,120,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.6,195,N,willow
2018-06-21T00:00:00Z,WNC,2,WNC2,SAMO,0.8,190,N,willow
2018-07-13T00:00:00Z,WNC,3,WNC3,BEGL,0.5,200,Y,nonwillow
2018-07-13T00:00:00Z,WNC,3,WNC3,SAMO,1.6,310,N,willow
2018-07-13T00:00:00Z,WNC,3,WNC3,SAMO,1.5,460,Y,willow
2018-07-13T00:00:00Z,WNC,3,WNC3,SAPL,0.2,70,Y,willow
2018-07-13T00:00:00Z,WNC,3,WNC3,SAPL,0.1,60,Y,willow
2018-07-13T00:00:00Z,WNC,4,WNC4,SADR,0.1,185,Y,willow
2018-07-13T00:00:00Z,WNC,4,WNC4,SADR,0.6,240,Y,willow
2018-07-12T00:00:00Z,WNC,5,WNC5,ALIN,0.1,530,N,nonwillow
2018-07-12T00:00:00Z,WNC,5,WNC5,SAMO,3.2,500,N,willow
2018-07-12T00:00:00Z,WNC,5,WNC5,SAMO,2.3,610,Y,willow
2018-07-11T00:00:00Z,WNC,6,WNC6,ALIN,0.3,400,N,nonwillow
2018-07-11T00:00:00Z,WNC,6,WNC6,LOIN,0.8,120,N,nonwillow
2018-07-11T00:00:00Z,WNC,6,WNC6,SAMO,0.3,95,Y,willow
2018-07-11T00:00:00Z,WNC,6,WNC6,SAMO,0.3,80,Y,willow
2018-07-11T00:00:00Z,WNC,6,WNC6,SAMO,0.2,70,Y,willow
2018-07-11T00:00:00Z,WNC,6,WNC6,SAMO,0.3,130,Y,willow
2018-07-11T00:00:00Z,WNC,6,WNC6,SAMO,0.2,155,N,willow
2018-07-11T00:00:00Z,WNC,6,WNC6,SAPL,0.3,100,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.4,125,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.2,70,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.3,55,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.7,100,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.4,90,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.5,110,Y,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,0.3,100,Y,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,0.5,300,Y,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,0.8,175,Y,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,0.1,120,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,0.7,120,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,0.4,60,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,0.5,75,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,0.6,75,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,0.3,50,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,0.6,65,Y,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAGE,0.2,65,Y,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,0.1,110,Y,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,0.7,120,Y,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,0.1,40,N,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,0.4,85,Y,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,0.2,75,Y,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAPL,0.3,60,Y,willow
2018-06-21T00:00:00Z,WNC,11,WNC11,SAMO,0.3,100,Y,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,0.4,160,Y,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,0.4,125,N,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.2,50,N,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.1,120,N,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.5,155,N,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.3,130,Y,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.7,160,Y,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.6,135,Y,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.1,120,Y,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.1,100,N,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,0.1,65,N,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,0.8,90,Y,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SABE,0.8,285,Y,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,0.1,170,N,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,0.8,110,N,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,0.1,105,N,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,0.1,105,N,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,SADR,3.3,420,Y,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,SADR,3,450,Y,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,SAMO,2.8,430,Y,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,NONE,NA,NA,NA,NA
2018-07-13T00:00:00Z,WNC,16,WNC16,ALIN,2.1,510,N,nonwillow
2018-07-13T00:00:00Z,WNC,16,WNC16,ALIN,1.9,470,N,nonwillow
2018-07-13T00:00:00Z,WNC,16,WNC16,SABE,0.3,140,Y,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SABE,0.1,140,Y,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SABE,0.9,185,Y,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SADR,0.5,145,Y,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAMO,0.1,85,Y,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAPE,0.3,80,Y,willow
2018-06-22T00:00:00Z,WNC,17,WNC17,NONE,NA,NA,NA,NA
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,0.1,45,N,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,0.1,50,Y,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,0.4,135,Y,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,0.1,105,N,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,0.6,240,Y,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,DAFR,0.6,65,Y,nonwillow
2018-06-27T00:00:00Z,WNC,20,WNC20,NONE,NA,NA,NA,NA
2018-06-22T00:00:00Z,WNC,21,WNC21,RUID,0.1,30,N,nonwillow
2018-06-22T00:00:00Z,WNC,21,WNC21,RUID,0.1,55,N,nonwillow
2018-06-22T00:00:00Z,WNC,21,WNC21,RUID,0.1,30,N,nonwillow
2018-06-22T00:00:00Z,WNC,21,WNC21,SAPL,1.2,315,Y,willow
2018-06-22T00:00:00Z,WNC,21,WNC21,SAPL,1.8,295,Y,willow
2018-06-22T00:00:00Z,WNC,21,WNC21,SAPL,0.3,260,Y,willow
2018-06-22T00:00:00Z,WNC,22,WNC22,NONE,NA,NA,NA,NA
2018-06-22T00:00:00Z,WNC,23,WNC23,SAGE,0.3,60,N,willow
2018-06-22T00:00:00Z,WNC,23,WNC23,SAMO,0.2,95,N,willow
2018-06-22T00:00:00Z,WNC,23,WNC23,SAMO,0.2,70,N,willow
2018-06-22T00:00:00Z,WNC,23,WNC23,SAMO,0.2,50,N,willow
2018-06-22T00:00:00Z,WNC,23,WNC23,SAPL,0.2,175,N,willow
2018-06-22T00:00:00Z,WNC,23,WNC23,SAPL,0.1,50,Y,willow
2018-06-22T00:00:00Z,WNC,23,WNC23,SAPL,0.5,100,Y,willow
2018-06-27T00:00:00Z,WNC,24,WNC24,SADR,3.4,320,Y,willow
2018-06-27T00:00:00Z,WNC,24,WNC24,SAGE,0.7,410,N,willow
2018-06-27T00:00:00Z,WNC,24,WNC24,SAGE,2,365,Y,willow
2018-06-27T00:00:00Z,WNC,25,WNC25,SAGE,2.3,365,Y,willow
2018-06-21T00:00:00Z,WNC,26,WNC26,SAMO,0.4,190,Y,willow
2018-06-21T00:00:00Z,WNC,26,WNC26,SAMO,0.3,260,Y,willow
2018-06-21T00:00:00Z,WNC,26,WNC26,SAMO,0.7,380,Y,willow
2018-06-21T00:00:00Z,WNC,26,WNC26,SAMO,1,225,Y,willow
2018-06-21T00:00:00Z,WNC,26,WNC26,SAMO,0.4,265,Y,willow
2018-07-13T00:00:00Z,WNC,27,WNC27,DAFR,0.1,50,N,nonwillow
2018-07-13T00:00:00Z,WNC,27,WNC27,DAFR,0.2,80,N,nonwillow
2018-07-13T00:00:00Z,WNC,27,WNC27,JUCO,0.5,40,N,nonwillow
2018-07-13T00:00:00Z,WNC,27,WNC27,LOIN,0.5,105,N,nonwillow
2018-07-13T00:00:00Z,WNC,27,WNC27,SADR,2,270,Y,willow
2018-07-13T00:00:00Z,WNC,27,WNC27,SAMO,0.1,85,Y,willow
2018-07-13T00:00:00Z,WNC,27,WNC27,SAMO,0.3,135,Y,willow
2018-07-13T00:00:00Z,WNC,27,WNC27,SAMO,1,250,Y,willow
2018-07-13T00:00:00Z,WNC,27,WNC27,SAMO,0.1,250,Y,willow
2018-07-12T00:00:00Z,WNC,28,WNC28,SAMO,4.3,370,Y,willow
2018-07-12T00:00:00Z,WNC,28,WNC28,SAMO,0.8,270,Y,willow
2018-06-21T00:00:00Z,WNC,29,WNC29,BEOC,2.3,500,N,nonwillow
2018-06-21T00:00:00Z,WNC,29,WNC29,SAMO,0.2,75,Y,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,BEOC,0.1,10,N,nonwillow
2018-07-17T00:00:00Z,WNC,30,WNC30,BEOC,0.1,10,N,nonwillow
2018-07-17T00:00:00Z,WNC,30,WNC30,BEOC,0.1,20,N,nonwillow
2018-07-17T00:00:00Z,WNC,30,WNC30,BEOC,0.1,45,N,nonwillow
2018-07-17T00:00:00Z,WNC,30,WNC30,BEOC,0.1,35,N,nonwillow
2018-07-17T00:00:00Z,WNC,30,WNC30,BEOC,0.1,15,N,nonwillow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.6,105,Y,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,60,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,30,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,25,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,10,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,55,Y,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,60,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.4,45,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,45,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,40,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.4,65,Y,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.3,85,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,0.1,30,N,willow
2018-07-17T00:00:00Z,WNC,30,WNC30,SAMO,2.1,175,Y,willow
2018-06-22T00:00:00Z,WNC,31,WNC31,NONE,NA,NA,NA,NA
2018-07-19T00:00:00Z,WNC,32,WNC32,SADR,0.1,30,N,willow
2018-07-19T00:00:00Z,WNC,32,WNC32,SADR,1.9,320,Y,willow
2018-07-19T00:00:00Z,WNC,32,WNC32,SADR,3.5,260,Y,willow
2018-07-19T00:00:00Z,WNC,32,WNC32,SAMO,0.5,205,Y,willow
2018-07-13T00:00:00Z,WNC,33,WNC33,ALIN,1.1,310,N,nonwillow
2018-07-13T00:00:00Z,WNC,33,WNC33,LOIN,0.5,125,N,nonwillow
2018-07-13T00:00:00Z,WNC,33,WNC33,SAGE,2,280,Y,willow
2018-07-13T00:00:00Z,WNC,33,WNC33,SAGE,0.7,235,Y,willow
2018-07-13T00:00:00Z,WNC,33,WNC33,SAGE,0.3,175,N,willow
2018-07-13T00:00:00Z,WNC,33,WNC33,SAMO,0.1,160,N,willow
2018-06-21T00:00:00Z,WNC,35,WNC35,SAMO,0.9,180,Y,willow
2018-06-21T00:00:00Z,WNC,35,WNC35,SAMO,1.9,340,Y,willow
2018-06-21T00:00:00Z,WNC,35,WNC35,SAMO,0.5,250,Y,willow
2018-06-21T00:00:00Z,WNC,35,WNC35,SAMO,0.3,70,NA,willow
2018-06-21T00:00:00Z,WNC,35,WNC35,SAPL,0.2,320,N,willow
2018-06-21T00:00:00Z,WNC,35,WNC35,SAPL,2,380,Y,willow
